id,name,address,city,state,country,zip_code,county,latitude,longitude,description,phone,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,rating,address_link,website,resource_type
74c6d06e-3948-458a-bde2-baaa38ef854a,Wright Chiropractic,426 N Alamo Street,Refugio,TX,United States,78377,Refugio,28.3107066,-97.2736687,This is a private practice chiropractor located in Refugio TX. ,(361) 526-1400,Closed,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 12:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,Closed,5.0,"https://www.google.com/maps/dir/''/Wright+Chiropractic,+426+N+Alamo+St,+Refugio,+TX+78377/@28.3172978,-97.2055981,8z/data=!3m1!4b1!4m23!1m8!3m7!1s0x8668255c85cbfa97:0x5ae150629ba3fbf2!2sWright+Chiropractic!8m2!3d28.3107554!4d-97.2737772!15sCgxjaGlyb3ByYWN0b3KSAQxjaGlyb3ByYWN0b3LgAQA!16s%2Fg%2F1td53w8q!4m13!1m5!1m1!1s0x8669ce2b5a6f15ef:0x92fb33342e0c11e0!2m2!1d-97.1359377!2d28.3465339!1m5!1m1!1s0x8668255c85cbfa97:0x5ae150629ba3fbf2!2m2!1d-97.2737631!2d28.3108786!3e2?entry=ttu",N/A,Chiropractor
6d630386-f5ef-43bd-a058-5bde8d705cb5,Charles A. Watts Dentistry,203 E Purisima Street,Refugio,TX,United States,78377,Refugio,28.2972877,-97.2749772,"Dr. Watts provides advice on proper brushing, flossing, cleaning, healthy gums, and other dental care. This dentist office is not currently accepting new patients. ",(361) 526 - 2911,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,"https://www.google.com/maps?client=safari&rls=en&oe=UTF-8&um=1&ie=UTF-8&fb=1&gl=us&sa=X&geocode=KWsjYxRSJWiGMfAh39Z646cg&daddr=203+E+Purisima+St,+Refugio,+TX+78377",N/A,Dentist
b8cd96b1-5c7d-4891-8f96-37abdde0bdd9,J Tim Rainey PC DDS,606 Osage Street,Refugio,TX,United States,78377,Refugio,28.2987496,-97.2740336,This dentist office is based on the values of minimally invasive preventative dental care. Dr. Rainey has patented a technique called Air Abrasion to remove tooth decay. ,(361) 526-4695,Closed,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,8:00 a.m. - 5:00 p.m.,Closed,Closed,5.0,"https://www.google.com/maps/place/Wright+Chiropractic/@28.4876982,-98.0682296,9z/data=!4m17!1m9!2m8!1schiropractor!3m6!1schiropractor!2sRefugio+County,+TX!3s0x8669ce2b5a6f15ef:0x92fb33342e0c11e0!4m2!1d-97.1359377!2d28.3465339!3m6!1s0x8668255c85cbfa97:0x5ae150629ba3fbf2!8m2!3d28.3107554!4d-97.2737772!15sCgxjaGlyb3ByYWN0b3KSAQxjaGlyb3ByYWN0b3LgAQA!16s%2Fg%2F1td53w8q?entry=ttu",https://www.jtimrainey.com,Dentist
3e80d83f-a976-4445-9416-b2391219ed49,Refugio County Memorial Hospital,107 Swift Street,Refugio,TX,United States,78377,Refugio,28.3067952,-97.2799519,"This is the local county hospital that offers services such as inpatient care, emergency care, and various therapies.",(361) 526 - 2321,24 hours,24 hours,24 hours,24 hours,24 hours,24 hours,24 hours,3.0,"https://www.google.com/maps/dir/33.0728815,-96.563965/Refugio+Cnty+Mem+Hospital,+107+Swift+St,+Refugio,+TX+78377/@30.6890597,-97.1226061,7z/data=!3m1!4b1!4m19!1m8!3m7!1s0x86682545b6066c2f:0xf96db5a5b156ad6c!2sRefugio+County+Memorial+Hospital!8m2!3d28.3067635!4d-97.2799068!15sCghob3NwaXRhbJIBEGdlbmVyYWxfaG9zcGl0YWzgAQA!16s%2Fm%2F04g3c16!4m9!1m1!4e1!1m5!1m1!1s0x86682545b6066c2f:0xf96db5a5b156ad6c!2m2!1d-97.2799068!2d28.3067635!3e0?entry=ttu",http://www.refugiohospital.com/,Hospital
390306e2-401c-48a7-993e-5dfa3f0d71d2,Refugio Rural Health Clinic,107 1/2 Swift Street,Refugio,TX,United States,78377,Refugio,28.3067952,-97.2799519,This clinic is a branch off of the Refugio County Memorial Hospital.,(361) 526-5328,Closed,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 5:00 p.m. with a lunch break from 12:00 p.m.-1:00 p.m.,8:00 a.m. - 4:00 p.m.,3.7,https://www.google.com/maps/dir//refugio+rural+health+clinic/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x86682545b5762145:0x122ecbc281e8c410?sa=X&ved=1t:3061&ictx=111,http://www.refugiohospital.com/,Clinic
ee45055d-ec36-4419-b405-a402046558f7,The Premier of Alice,800 E Houston St,Alice,TX,United States,78332,Jim Wells,27.758521,-98.048486,"Respite Care, wound care, physical, occupational, and speech therapy, surgery recovery, podiatry, dentistry, optometry, hospice, beauty and barber services. ",361-666-3800,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,4.8/5,"https://www.google.com/maps/place/The+Premier+of+Alice/@27.756987,-98.0510647,15.48z/data=!4m6!3m5!1s0x8667cb706cc9c233:0x3fb155a8387b262f!8m2!3d27.7578856!4d-98.0485093!16s%2Fg%2F11h6c4dw4d?entry=ttu",https://premierofalice.com/,Assisted Living
efd4b9f1-0691-4d54-975c-2dae85ebba27,Windsor Nursing and Rehabilitation Center of Alice,606 Coyote Trail,Alice,TX,United States,78332,Jim Wells,27.759374,-98.051428,"Therapy and Rehabilitation, Alzheimers and Dementia care, Hospice, and Home Health Services",361-664-5479,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,3.6/5,"https://www.google.com/maps/place/Windsor+Nursing+and+Rehabilitation+Center+of+Alice/@27.7572368,-98.0538575,15.67z/data=!4m6!3m5!1s0x8667cb8ca716782f:0xad71506984f6a471!8m2!3d27.7588844!4d-98.0513534!16s%2Fg%2F1tj4bx_3?entry=ttu",https://www.wellsentialhealth.org/location/windsor-nursing-and-rehabilitation-center-of-alice/,Assisted Living Care
f94011f8-04dd-4bd7-b3b4-b8614e081b3b,Meridian Care,219 N. King St,Alice,TX,United States,78332,Jim Wells,27.752976,-98.075921,Long-Term care. Transition from independent living to 24 hour services and support,361-664-4366,Closed,Closed,9 AM - 7 PM,9 AM - 7 PM,9 AM - 7 PM,9 AM - 7 PM,9 AM - 7 PM,3.1/5,"https://www.google.com/maps/place/Meridian+Care/@27.7532076,-98.0782319,15.79z/data=!4m6!3m5!1s0x8667cbbbc35d96bf:0x47ad73ae0df1e70b!8m2!3d27.752477!4d-98.0758893!16s%2Fg%2F1tcxq2vc?entry=ttu",https://www.meridiancarealice.com/,Assisted Living Care
1550042a-83c8-4576-ab6a-11b85ba30470,Premont Rehab Nursing Center,431 NW 3rd St,Premont,TX,United States,78375,Jim Wells,27.363688,-98.13041,Assisted Living Care,361-348-3553,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5/5,"https://www.google.com/maps/place/Premont+Rehab+Nursing+Center/@27.3617833,-98.1321172,15.86z/data=!4m6!3m5!1s0x86663f7ee8966bb5:0xb7e5715dc9c1825a!8m2!3d27.3631257!4d-98.1304306!16s%2Fg%2F1tfxygb0?entry=ttu",N/A,Assisted Living Care
239e5bde-bc45-479c-b9f7-8cc9ef170f00,Legacy Home Health,1004 S Broadway St,Premont,TX,United States,78375,Jim Wells,27.351391,-98.124716,"Hospice care, Personal Attendant Services, and Home Health",361-348-2943,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"https://www.google.com/maps/place/Legacy+Home+Health/@27.3512765,-98.1278379,15.87z/data=!4m6!3m5!1s0x86663f84bdbc64df:0xc5b806170f21b1e0!8m2!3d27.3509766!4d-98.1248312!16s%2Fg%2F1td38p3v?entry=ttu",https://www.legacyhhc.com/home-care/,Home Health
82f614e2-e871-49b3-a6bf-b9cda2cc49b4,Community Action Corporation of South Texas,204 E First St,Alice,TX,United States,78332,Jim Wells,27.752683,-98.075015,"Community services. Head Start Birth to Five Program - child development services. Health Care Programs - provides affordable and accessible medical, dental, behavioral, and pharmaceutical health care to both insured and uninsured residents. Housing and Utility - assistance with affordable housing. Nutrition Services - provide seniors with a daily meal. ",361-664-0145,Closed,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,2.8/5,"https://www.google.com/maps/place/Community+Action+Group/@27.7510502,-98.0926965,14z/data=!4m10!1m2!2m1!1scommunity+action+corporation+of+south+texas!3m6!1s0x8667cbbba3600e8b:0xdad2f7780e97e8b8!8m2!3d27.7510502!4d-98.075187!15sCitjb21tdW5pdHkgYWN0aW9uIGNvcnBvcmF0aW9uIG9mIHNvdXRoIHRleGFzkgEcc29jaWFsX3NlcnZpY2VzX29yZ2FuaXphdGlvbuABAA!16s%2Fg%2F1tkc7338?entry=ttu",https://cacost.org/about-us/,Social Services
e53ab4dc-eb1e-46eb-95ec-08a5f1e53bf4,"Prodigy Child Academy, Inc",1005 12 E 6th St,Alice,TX,United States,78332,Jim Wells,27.757058,-98.066123,Child Care,361-668-1234,Closed,7 AM - 5:30 PM,7 AM - 5:30 PM,7 AM - 5:30 PM,7 AM - 5:30 PM,7 AM - 5:30 PM,Closed,2.7/5,"https://www.google.com/maps/place/Prodigy+Child+Academy,+Inc./@27.7586903,-98.0688994,15.05z/data=!4m6!3m5!1s0x8667cb95a8b4a1ad:0x932f4c13a2067e4a!8m2!3d27.7564586!4d-98.066232!16s%2Fg%2F11hy9nrml0?entry=ttu",https://www.facebook.com/p/Prodigy-Child-Academy-Inc-Child-Care-Preschool-100063479023392/,Child Care
8cd68aea-2b64-4417-9eba-5fad8dee261e,Stonegate Angel Care,1604 S Texas Blvd,Alice,TX,United States,78332,Jim Wells,27.737544,-98.063672,Child Care,361-453-7170,Closed,7 AM - 6 PM,7 AM - 6 PM,7 AM - 6 PM,7 AM - 6 PM,7 AM - 6 PM,Closed,5/5,"https://www.google.com/maps/place/Stonegate+Angel+Care/@27.7374775,-98.0666852,15.51z/data=!4m6!3m5!1s0x8667cb758be3b539:0x1ce0d214ebb631cb!8m2!3d27.7369539!4d-98.0637369!16s%2Fg%2F1v3_337d?entry=ttu",https://www.facebook.com/stonegateangelcare/,Child Care
ad30f93a-d6e2-4337-a549-1c8a2bef7be9,Mini Miracles Christian Daycare,403 Escobar St,Alice,TX,United States,78332,Jim Wells,27.741437,-98.080565,Child development care for ages 0-12 years old. Specialize in child development and focus on education while implementing Christian values. ,361-396-0512,Closed,7 AM - 5:30 PM,7 AM - 5:30 PM,7 AM - 5:30 PM,7 AM - 5:30 PM,7 AM - 5:30 PM,Closed,1/5,"https://www.google.com/maps/place/Mini+Miracles+Christian+Daycare/@27.7403247,-98.0822588,15.79z/data=!4m6!3m5!1s0x8667cba8b62bffff:0x8be08c7596f987eb!8m2!3d27.7408954!4d-98.0806008!16s%2Fg%2F11hy9np47y?entry=ttu",https://www.minimiracleschristiandaycare.com/,Child Care
d89a0c21-237c-4820-b0fa-b32a963cf403,Academy for Kids,1108 Lucille Dr,Alice,TX,United States,78332,Jim Wells,27.761463,-98.064133,Children learning center for children 18 months to 5 years old,361-668-4630,Closed,7 AM - 6 PM,7 AM - 6 PM,7 AM - 6 PM,7 AM - 6 PM,7 AM - 6 PM,Closed,5/5,"https://www.google.com/maps/place/Academy+For+Kids/@27.7607651,-98.0662382,15.78z/data=!4m6!3m5!1s0x8667cbeb3c1cad8b:0xe72fffe8ee534465!8m2!3d27.7607968!4d-98.0641757!16s%2Fg%2F1tgdjf3t?entry=ttu",https://www.facebook.com/p/Academy-for-Kids-100063470771505/,Child Care
88705346-5b25-4ae9-9970-b70ff633c29d,Tiny Tot Daycare Center,1005 Plum St,Alice,TX,United States,78332,Jim Wells,27.744743,-98.088308,Child Care,361-664-0005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1/5,"https://www.google.com/maps/place/Tiny+Tot+Day+Care+Center/@27.744529,-98.0899727,16.15z/data=!4m14!1m7!3m6!1s0x8667cbad031ed6b3:0x2432abdfd4cab245!2sTiny+Tot+Day+Care+Center!8m2!3d27.7443955!4d-98.0883611!16s%2Fg%2F1tnctb41!3m5!1s0x8667cbad031ed6b3:0x2432abdfd4cab245!8m2!3d27.7443955!4d-98.0883611!16s%2Fg%2F1tnctb41?entry=ttu",N/A,Child Care
47c89138-1b00-47cb-abdf-8e8ea0ec4cf7,First Class Activity Center,308 E. 2nd St,Alice,TX,United States,78332,Jim Wells,27.752548,-98.073991,"Stimulating games, engaging workshops, and socialization. ""Adult Day Care""",361-356-4265,Closed,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,Closed,3/5,"https://www.google.com/maps/place/First+Class+Activity+Center/@27.7524482,-98.077664,15.77z/data=!4m6!3m5!1s0x8667cb70d2390229:0x42e1895a39911462!8m2!3d27.7519313!4d-98.0740441!16s%2Fg%2F11gl0xc1jp?entry=ttu",https://www.facebook.com/firstclassactivity/about,Child Care
7c406a74-383f-42b9-9ba5-eb6f54eb5b23,Children's Protective Services,408 N Flournoy Rd,Alice,TX,United States,78332,Jim Wells,27.757563,-98.046075,"Foster care placements, adoption services, investigate reports of abuse, neglect, and exploitation of adults, educate on elder abuse. ",361-664-7490,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.5/5,"https://www.google.com/maps/place/Children's+Protective+Services/@27.7569845,-98.04574,17z/data=!3m1!4b1!4m6!3m5!1s0x8667cb8a74dfd897:0x4dbb854411d1574e!8m2!3d27.7569845!4d-98.04574!16s%2Fg%2F1td6yk0r?entry=ttu",https://www.dfps.texas.gov/default.asp,Social Services
068f3bbb-843b-41e0-85a1-69b9e0405369,Little Lighthouse Children's Rehabilitation,400 E Main St,Alice,TX,United States,78332,Jim Wells,27.750388,-98.073099,Rehabilitation,361-396-4029,Closed,8 AM - 8 PM,8 AM - 8 PM,8 AM - 8 PM,8 AM - 8 PM,By appointment only,Closed,5/5,"https://www.google.com/maps/place/Little+Lighthouse+Children's+Rehab/@27.7503011,-98.0758879,15.61z/data=!4m6!3m5!1s0x8667cbbec9a11289:0xfae9c56199a89c1c!8m2!3d27.7498371!4d-98.0731495!16s%2Fg%2F11b7c67n84?entry=ttu",https://www.littlelighthousecr.com/,Speech and Occupational Therapy
50b4478c-eec5-435f-aff6-7c45f202287e,Alice Pediatric Clinic,305 E 3rd St,Alice,TX,United States,78332,Jim Wells,27.75409,-98.073792,Pediatrics,361-664-9353,Closed,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,8 AM - 5 PM,8:30 AM - 11:30 AM,3.9/5,"https://www.google.com/maps/place/Alice+Pediatric+Clinic/@27.7543087,-98.0773724,15.39z/data=!4m6!3m5!1s0x8667cbbbfc9786ad:0x703ea04199de42a7!8m2!3d27.7534965!4d-98.0738116!16s%2Fg%2F1wnbyft3?entry=ttu",https://www.alicepediatric.com/,Pediatrician 
ad8930fb-000b-49c5-834e-fc371822d5f5,Mi Familia Adult Day Care,1881 S. Reynolds,Alice,TX,United States,78332,Jim Wells,27.733417,-98.072916,Senior Day Care,361-661-0705,Closed,9 AM - 5 PM,9 AM - 5 PM,9 AM - 5 PM,9 AM - 5 PM,9 AM - 5 PM,11 AM - 3 PM,5/5,"https://www.google.com/maps/place/Mi+Familia+Adult+Day+Care+Inc/@27.7323658,-98.0774378,14.88z/data=!4m6!3m5!1s0x8667cb0bd047f9b5:0xd0acc7cc84960d4b!8m2!3d27.7325405!4d-98.0729172!16s%2Fg%2F1w0p61f2?entry=ttu",https://www.facebook.com/p/Mi-Familia-Adult-Day-Care-100069848523565/,Senior Care
a0b3ee51-4a8d-471c-9a46-d305eeb542e2,Kidz Connect Counseling,408 N Texas Blvd,Alice,TX,United States,78332,Jim Wells,27.75515,-98.064465,Mental Health Counseling for children,361-396-0499,Closed,10 AM - 5 PM,9 AM - 5 PM,9 AM - 5 PM,9 AM - 5 PM,9 AM - 12 PM,Closed,N/A,"https://www.google.com/maps/place/Kidz+Connect+Counseling+Services/@27.7554007,-98.0675884,15.67z/data=!4m6!3m5!1s0x8667cb174edcf70d:0xf01a4a887aeb3457!8m2!3d27.7545909!4d-98.0644302!16s%2Fg%2F11h3l5nphd?entry=ttu",https://www.facebook.com/people/Kidz-Connect-Counseling-LLC/100066851044803/?sk=about,Social Services - Mental Health
529a81d2-9577-4964-ad1c-ccf44ede4316,OG Kidzone and Happy Hooligans Preschool Academy,113 S Eugenia St,Orange Grove,TX,United States ,78372,Jim Wells,27.957571,-97.938677,Child care for ages 6 weeks to 13 years old,361-382-2273,Closed,7 AM - 6 PM,7 AM - 6 PM,7 AM - 6 PM,7 AM - 6 PM,7 AM - 6 PM,Closed,5/5,"https://www.google.com/maps/place/Og+Kidzone,+Llc/@27.9579808,-97.9413162,15.85z/data=!4m6!3m5!1s0x8667db41c7d9c91b:0xf014aee24de05aaf!8m2!3d27.9570533!4d-97.9387333!16s%2Fg%2F11p_0n53tn?entry=ttu",https://www.facebook.com/p/OG-Kidzone-Bulldog-Learning-Center-Happy-Hooligans-Preschool-100063765781819/,Child Care
ac57a0ae-e551-46c3-b450-990eba460832,Jim Wells County Chiropractic,2200 E Main St,Alice,TX,United States,78332,Jim Wells,27.763031,-98.046794,Chiropractor,361-664-1181,Closed,8 AM - 6 PM,10 AM - 6 PM,8 AM - 6 PM,2 PM - 6 PM,8 AM - 5 PM,Closed,4.9/5,"https://www.google.com/maps/place/Jim+Wells+County+Chiropractic/@27.7623915,-98.0501476,15.9z/data=!4m6!3m5!1s0x8667cc0a7d7bc8bf:0x47305092841e2b4d!8m2!3d27.7626027!4d-98.0468061!16s%2Fg%2F1tsykm9y?entry=ttu",https://www.alicechiropractor.com/,Chiropractor
225c5720-c705-4c61-876f-6cc5448a1e46,Better Health Chiropractor,210 W 3rd St,Alice,TX,United States,78332,Jim Wells,27.753578,-98.079424,Chiropractor,361-664-2994,Closed,9 AM - 1 PM; 2 PM - 5:30 PM,9 AM - 1 PM; 2 PM - 5:30 PM,9 AM - 1 PM; 2 PM - 5:30 PM,9 AM - 1 PM; 2 PM - 5:30 PM,9 AM - 1 PM,Closed,5/5,"https://www.google.com/maps/place/Better+Health+Chiropractic/@27.7538707,-98.0829877,15.58z/data=!4m6!3m5!1s0x8667cbaff743f181:0x54607ce6648b343a!8m2!3d27.7529309!4d-98.0794069!16s%2Fg%2F11rfm7ctrj?entry=ttu",https://www.facebook.com/Dr.L.JaySmith/,Chiropractor
b43f0ad1-2260-44ce-9ac7-6f996a2eb37f,Criminal Investigation Division,500 E Main St,Alice,TX,United States,78332,Jim Wells,27.750279,-98.072024,Criminal Justice,361-668-7210,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"https://www.google.com/maps/place/Alice+District+Office/@27.7498669,-98.0741918,17z/data=!4m16!1m9!3m8!1s0x8667cbbcee2500c3:0x68b2f1667a41ef39!2s500+E+Main+St,+Alice,+TX+78332!3b1!8m2!3d27.7498855!4d-98.0719668!10e3!16s%2Fg%2F11b8v61nxs!3m5!1s0x8667cbbcf3c9d61d:0x60be3236edb6cba1!8m2!3d27.7498669!4d-98.0720031!16s%2Fg%2F11bt_920xx?entry=ttu",https://www.cityofalice.org/index.php,Criminal Justice
260717e0-90d7-4982-b657-d514e5c93a7d,Alice Dental Associates,750 Coyote Trail,Alice,TX,United States,78332,Jim Wells,27.757852,-98.051147,"Cosmetic Dentistry, Crowns and Bridges, CEREC Crowns, Veneers, Teeth Whitening, Fillings and Sealants, Regular checkups, Digital X-Rays, and Implants",361-668-3384,Closed,8:30 AM - 5 PM,8:30 AM - 5 PM,8:30 AM - 5 PM,8:30 AM - 5 PM,Closed,Closed,4.9/5,"https://www.google.com/maps/place/Alice+Dental+Associates/@27.7566629,-98.052897,15.72z/data=!4m6!3m5!1s0x8667cb8ca0690631:0x99203d0bbf70f05f!8m2!3d27.7573638!4d-98.051236!16s%2Fg%2F1q5ggznjh?entry=ttu",https://ada66teeth.com/,Dentistry 
3247566c-af64-455e-b403-8bdba015ad64,Advanced Dental Care of South Texas,80 N Woodlawn Dr,Alice,TX,United States,78332,Jim Wells,27.753621,-98.060884,Dentistry,361-664-3057,Closed,8:30 AM - 5 PM,8:30 AM - 5 PM,8:30 AM - 5 PM,8:30 AM - 5 PM,8:30 - 12 PM,Closed,4.9/5,"https://www.google.com/maps/place/Advanced+Dental+Care+of+South+Texas/@27.7511592,-98.0673654,14.49z/data=!4m6!3m5!1s0x8667cb9169883857:0x45d3c2dc9fe6e6!8m2!3d27.7524762!4d-98.0608968!16s%2Fg%2F1vs5x4f6?entry=ttu",https://www.adcst.com/,Dentistry 
ad9dce04-bf0b-42d8-9ccf-ee4f740cd584,Dental World,2611 E Main St Suite 401,Alice,TX,United States,78332,Jim Wells,27.768176,-98.041934,"Cosmetic Dentistry, Preventative Care, Restorative Dentistry",361-704-8064,Closed,9 AM - 5 PM,9 AM - 5 PM,9 AM - 5 PM,9 AM - 5 PM,9 AM - 5 PM,Closed,4.8/5,"https://www.google.com/maps/place/Dental+World/@27.7675435,-98.0451345,15.61z/data=!4m6!3m5!1s0x8667cc095cd2d465:0xd30f1d8fcaa4e3d5!8m2!3d27.7676944!4d-98.0419921!16s%2Fg%2F11b6dyk_vk?entry=ttu",https://visitdentalworld.com/,Dentistry 
3663d6fb-610e-49b8-bf2a-82b5193a13ed,Loftin Dental Center,1165 E Main St A,Alice,TX,United States,78332,Jim Wells,27.753343,-98.062249,Dentistry ,361-664-8352,Closed,8:30 AM - 5 PM,8:30 AM - 5 PM,8:30 AM - 5 PM,8:30 AM - 5 PM,Closed,Closed,4.8/5,"https://www.google.com/maps/place/Loftin+Dental+Center/@27.7520434,-98.0651386,15.77z/data=!4m6!3m5!1s0x8667cb91485aaaab:0xc56997ed9349f46e!8m2!3d27.752814!4d-98.062332!16s%2Fg%2F1hc935fk1?entry=ttu",https://www.loftindentalcenter.com/,Dentistry 
8e39a441-7fba-4336-9c65-1d742f19f170,Roy Estringel DDS,1300 N Texas Blvd,Alice,TX,United States,78332,Jim Wells,27.763034,-98.064508,Dental Care,361-668-3200,Closed,8:30 AM - 3 PM,8:30 AM - 3 PM,8:30 AM - 3 PM,8:30 AM - 3 PM,8:30 AM - 12 PM,Closed,4.9/5,"https://www.google.com/maps/place/Roy+Estringel+DDS/@27.7619966,-98.0661587,15.57z/data=!4m6!3m5!1s0x8667cb96ecb5fecd:0xb553950c02568454!8m2!3d27.7624606!4d-98.0645763!16s%2Fg%2F1th0yspt?entry=ttu",N/A,Dentistry 
12ade37e-3bb8-431d-ad2b-0ee87ad9f059,Angel Magic Smiles,2520 E Main St #204,Alice,TX,United States,78332,Jim Wells,27.766683,-98.042672,Dental Care,361-396-1922,Closed,9 AM - 2 PM,9 AM - 4:30 PM,9 AM - 2 PM,9 AM - 4:30 PM,9 AM - 2 PM,Closed,3.3/5,"https://www.google.com/maps/place/Angel+Magic+Smiles+LLC/@27.7675115,-98.0445646,16z/data=!4m6!3m5!1s0x8667cc0bc32ba5e7:0xf84a140055985b0f!8m2!3d27.7662007!4d-98.0426361!16s%2Fg%2F1ts_70ty?entry=ttu",N/A,Dentistry 
eb8d7334-6693-40fc-b88d-884ad3ad551a,CHRISTUS Spohn Hospital,2500 E Main St,Alice,TX,United States,78332,Jim Wells,27.765123,-98.041718,24 hour emergency care,361-661-8080,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2.7/5,"https://www.google.com/maps/place/CHRISTUS+Spohn+Hospital+-+Alice/@27.7654146,-98.0431371,16.55z/data=!4m6!3m5!1s0x8667cc7d7275510d:0x8c61cc9688424c75!8m2!3d27.7648193!4d-98.0417463!16s%2Fm%2F04g38ph?entry=ttu",https://www.christushealth.org/locations/spohn-hospital-alice,Emergency Medical Services
0adcadca-be98-40c2-a5a9-0793e662777c,Premont Police,200 SW 1st St,Premont,TX,United States,78375,Jim Wells,27.360331,-98.125647,Criminal Justice,361-348-3231,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,N/A,"https://www.google.com/maps/place/Premont+Police/@27.359185,-98.1299592,15.5z/data=!4m6!3m5!1s0x86663f829b816f3b:0xd6e5ef70fe7ae9b9!8m2!3d27.3598041!4d-98.1256395!16s%2Fg%2F1tvgvs74?entry=ttu",https://www.usacops.com/tx/p78375/index.html,Criminal Justice
7b1a40b2-ad71-4732-887c-1546f46bff31,Cuero Housing Authority ,203 W. Church St.  ,Cuero,TX ,United States of America,77954,DeWitt,29.09176,-97.29308,"Cuero Housing Authority provides public housing/shelter to families who have limited income. Section 8 Vouchers and Project-Based Section 8 Properties. Must apply at Housing Authority, if qualified rent is based on 30% of income in most cases. For more information, click on the website link or call the number below this description.",(361) - 275 - 6127,Closed ,7:00 AM - 4:30 PM,7:00 AM - 4:30 PM ,7:00 AM - 4:30 PM,7:00 AM - 4:30 PM,7:00 AM - 4:30 PM,Closed ,4.9,https://maps.app.goo.gl/QVLZCkXrgqBkXfnj6,https://www.cityofcuero.com/226/Housing-Authority,Housing Assistance 
54281579-4f8d-46dc-8859-a677f5a0a157,Yoakum City Housing Authority - Forest ,712 Forest St.  ,Yoakum,TX ,United States of America,77995         ,DeWitt,29.28759,-97.15408,"Yoakum City Housing Authority provides low rent, safe and sanitary housing/shelter. Rental assistance social service program, information and referral. Rent is based on family income totals and size. For more information click on the website link or call the number below this description.",(361) - 293 - 5241,Closed ,9:00 AM - 4:00 PM,9:00 AM - 4:00 PM,9:00 AM - 4:00 PM,9:00 AM - 4:00 PM,9:00 AM - 4:00 PM,Closed ,N/A,https://maps.app.goo.gl/6YRerBiQLcgvkowq8,https://kenedyhousing.info/,Housing Assistance 
df31c565-50ba-4bdb-94c3-845c28830e38,DaVita Cuero Lakeview Dialysis,1105 E Broadway St. ,Cuero,TX ,United States of America,77954,DeWitt,29.08713,-97.27202,DaVita Cuero Lakeview Dialysis provides dialysis treatment to patients. Hemodialysis is staff assisted. A professional referral is required. Their fax number is (361) - 275 - 8691. Call the number or visit the website link below this description for more information.,(800) - 424 - 6589,Closed ,4:00 AM - 5:00 PM,4:00 AM - 3:00 PM,4:00 AM - 5:00 PM,4:00 AM - 3:00 PM,4:00 AM - 5:00 PM,4:00 AM - 3:00 PM,4,https://maps.app.goo.gl/6g4BZmeDhq3HqCGz7,https://www.davita.com/locations/tx/cuero/1105-e-broadway-st--1747,Medical Care
5ed8e0c2-35d7-427f-adab-61d405b82f47,DeWitt County Veterans Services,307 N Gonzales St.,Cuero,TX ,United States of America,77954,DeWitt,27.09181,-97.28874,"DeWitt County Veterans Services assists veterans and/or their families in filing claims for benefits. Helps in matters involving insurance, burial, pensions, compensation, G. I. loans, certifications and education. For more information click on the website link or call the number listed below this description.",(361) - 275 - 0862,Closed,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,N/A,https://maps.app.goo.gl/qwuhd1GZV5ddDnLUA,https://www.co.dewitt.tx.us/page/dewitt.commissioners.court,Veterans/Military Services
